timestamp,bid,ask
2025-04-22 11:51:23.959558,4.2792,4.2809
2025-04-22 11:51:42.144082,4.2793,4.281
2025-04-22 20:42:25.102071,4.2825,4.2857
2025-04-22 20:56:32.676633,4.2837,4.2883
2025-04-22 20:56:35.808765,4.2835,4.2883
2025-04-22 20:56:47.460832,4.2836,4.2883
2025-04-22 20:56:49.771750,4.2835,4.2883
2025-04-22 20:56:50.274051,4.2836,4.2883
2025-04-22 20:56:57.781288,4.2835,4.2883
2025-04-22 20:57:01.652157,4.2836,4.2883
2025-04-22 20:57:03.011734,4.2835,4.2883
2025-04-22 20:57:03.617012,4.2835,4.2889
2025-04-22 20:59:55.976170,4.2827,4.2885
2025-04-22 20:59:57.220141,4.2814,4.2872
2025-04-22 20:59:58.595891,4.2756,4.2913
2025-04-22 21:03:15.536666,4.2768,4.292
2025-04-22 21:05:01.628998,4.2771,4.2915
2025-04-22 21:07:04.716699,4.2762,4.2908
2025-04-22 21:10:08.983828,4.2746,4.2923
2025-04-22 21:10:09.486301,4.2757,4.2906
2025-04-22 21:10:19.990666,4.2759,4.291
2025-04-22 21:11:10.036448,4.2757,4.2911
2025-04-22 21:11:43.051291,4.2766,4.2913
2025-04-22 21:12:43.263181,4.2753,4.2918
2025-04-22 21:12:43.769309,4.2763,4.2908
2025-04-22 21:12:44.266553,4.2753,4.2908
2025-04-22 21:12:44.769584,4.2753,4.2918
2025-04-22 21:12:48.757507,4.2763,4.2908
2025-04-22 21:12:50.259078,4.2753,4.2918
2025-04-22 21:12:51.269679,4.2763,4.2908
2025-04-22 21:12:51.766758,4.2753,4.2918
2025-04-22 21:12:52.270827,4.2763,4.2908
2025-04-22 21:12:53.263267,4.2753,4.2918
2025-04-22 21:12:53.770898,4.2763,4.2908
2025-04-22 21:12:54.272868,4.2753,4.2918
2025-04-22 21:12:54.761210,4.2763,4.2908
2025-04-22 21:12:55.266201,4.2753,4.2918
2025-04-22 21:12:56.760521,4.2763,4.2908
2025-04-22 21:12:58.265130,4.2753,4.2918
2025-04-22 21:12:59.263802,4.2763,4.2908
2025-04-22 21:13:00.268752,4.2753,4.2908
2025-04-22 21:13:00.779390,4.2763,4.2908
2025-04-22 21:13:04.279263,4.2753,4.2918
2025-04-22 21:13:04.786445,4.2763,4.2908
2025-04-22 21:13:06.776895,4.2753,4.2918
2025-04-22 21:13:07.783611,4.2763,4.2908
2025-04-22 21:13:08.785557,4.2753,4.2918
2025-04-22 21:13:09.779698,4.2763,4.2908
2025-04-22 21:13:10.281021,4.2753,4.2908
2025-04-22 21:13:10.780895,4.2753,4.2918
2025-04-22 21:13:12.276467,4.2763,4.2908
2025-04-22 21:13:12.781341,4.2753,4.2918
2025-04-22 21:13:14.792175,4.2763,4.2908
2025-04-22 21:13:15.795231,4.2753,4.2918
2025-04-22 21:13:16.300625,4.2763,4.2908
2025-04-22 21:13:17.801584,4.2753,4.2918
2025-04-22 21:13:18.799730,4.2763,4.2908
2025-04-22 21:13:20.798721,4.2753,4.2918
2025-04-22 21:13:22.811060,4.2763,4.2908
2025-04-22 21:13:23.314277,4.2753,4.2918
2025-04-22 21:13:23.805136,4.2763,4.2918
2025-04-22 21:13:24.310883,4.2763,4.2908
2025-04-22 21:13:24.812555,4.2753,4.2918
2025-04-22 21:13:25.803712,4.2763,4.2908
2025-04-22 21:13:26.306541,4.2753,4.2918
2025-04-22 21:13:29.309209,4.2763,4.2908
2025-04-22 21:13:31.308472,4.2753,4.2918
2025-04-22 21:13:31.820036,4.2763,4.2908
2025-04-22 21:13:32.805950,4.2753,4.2908
2025-04-22 21:13:33.307613,4.2763,4.2908
2025-04-22 21:13:33.804366,4.2753,4.2918
2025-04-22 21:13:34.310431,4.2763,4.2908
2025-04-22 21:13:34.815813,4.2753,4.2918
2025-04-22 21:13:35.318363,4.2763,4.2908
2025-04-22 21:13:35.813761,4.2753,4.2918
2025-04-22 21:13:36.308324,4.2763,4.2908
2025-04-22 21:13:36.809538,4.2753,4.2918
2025-04-22 21:13:44.323356,4.2763,4.2908
2025-04-22 21:13:44.828447,4.2753,4.2918
2025-04-22 21:13:45.832320,4.2763,4.2908
2025-04-22 21:13:46.320443,4.2753,4.2918
2025-04-22 21:13:47.833627,4.2763,4.2908
2025-04-22 21:13:49.824548,4.2753,4.2918
2025-04-22 21:13:50.330543,4.2763,4.2908
2025-04-22 21:13:51.824047,4.2753,4.2908
