timestamp,bid,ask
2025-04-22 11:51:22.619118,140.185,140.196
2025-04-22 11:51:23.161648,140.187,140.198
2025-04-22 11:51:24.286843,140.186,140.197
2025-04-22 11:51:24.972755,140.187,140.198
2025-04-22 11:51:25.475759,140.191,140.202
2025-04-22 11:51:28.425318,140.19,140.201
2025-04-22 11:51:29.953613,140.191,140.202
2025-04-22 11:51:30.675075,140.192,140.203
2025-04-22 11:51:31.173799,140.191,140.202
2025-04-22 11:51:32.050507,140.192,140.203
2025-04-22 11:51:33.772340,140.197,140.208
2025-04-22 11:51:34.272163,140.198,140.209
2025-04-22 11:51:35.785168,140.2,140.211
2025-04-22 11:51:36.486517,140.199,140.21
2025-04-22 11:51:37.103409,140.2,140.211
2025-04-22 11:51:37.485370,140.201,140.212
2025-04-22 11:51:39.376012,140.2,140.211
2025-04-22 11:51:40.397927,140.201,140.212
2025-04-22 11:51:42.144082,140.199,140.21
2025-04-22 11:51:43.016195,140.19,140.201
2025-04-22 11:51:43.514317,140.189,140.2
2025-04-22 11:51:45.525193,140.186,140.197
2025-04-22 11:51:47.771886,140.187,140.198
2025-04-22 11:51:48.530722,140.188,140.199
2025-04-22 11:51:49.507658,140.187,140.198
2025-04-22 11:51:50.148483,140.188,140.199
2025-04-22 11:51:51.835289,140.189,140.2
2025-04-22 11:51:54.766502,140.19,140.201
2025-04-22 11:51:55.310353,140.192,140.203
2025-04-22 11:51:58.159421,140.196,140.207
2025-04-22 11:51:58.581382,140.198,140.209
2025-04-22 11:51:58.875913,140.197,140.208
2025-04-22 11:52:00.595080,140.196,140.207
2025-04-22 11:52:01.446045,140.189,140.2
2025-04-22 11:52:01.950804,140.188,140.199
2025-04-22 11:52:02.815818,140.187,140.198
2025-04-22 11:52:03.282973,140.186,140.197
2025-04-22 11:52:06.101609,140.185,140.196
2025-04-22 11:52:06.803546,140.184,140.195
2025-04-22 11:52:07.882116,140.183,140.194
2025-04-22 11:52:09.850516,140.187,140.198
2025-04-22 11:52:10.132498,140.188,140.199
2025-04-22 11:52:13.702053,140.187,140.198
2025-04-22 11:52:15.647276,140.183,140.194
2025-04-22 11:52:23.009857,140.182,140.193
2025-04-22 11:52:23.937129,140.183,140.194
2025-04-22 12:15:45.997702,140.324,140.335
2025-04-22 12:15:48.593126,140.323,140.334
2025-04-22 12:15:49.883998,140.325,140.336
2025-04-22 12:15:50.117157,140.327,140.338
2025-04-22 12:15:50.628440,140.328,140.339
2025-04-22 12:15:51.816973,140.329,140.34
2025-04-22 12:15:52.703607,140.323,140.334
2025-04-22 12:15:54.187097,140.324,140.335
2025-04-22 12:15:54.400492,140.326,140.337
2025-04-22 12:15:55.306527,140.325,140.336
2025-04-22 12:15:55.516590,140.326,140.337
2025-04-22 12:15:56.679696,140.327,140.338
2025-04-22 12:15:58.589536,140.322,140.333
2025-04-22 12:15:59.401493,140.324,140.335
2025-04-22 12:16:00.227923,140.323,140.334
2025-04-22 12:16:01.780351,140.324,140.335
2025-04-22 12:16:02.187883,140.323,140.334
2025-04-22 20:42:25.604705,141.598,141.612
2025-04-22 20:55:22.390320,141.615,141.63
2025-04-22 20:55:30.161918,141.617,141.631
2025-04-22 20:55:56.468209,141.615,141.63
2025-04-22 20:55:57.012303,141.612,141.628
2025-04-22 20:55:59.021734,141.613,141.628
2025-04-22 20:56:00.108072,141.613,141.629
2025-04-22 20:56:02.345916,141.615,141.63
2025-04-22 20:56:05.743684,141.614,141.63
2025-04-22 20:56:06.246678,141.615,141.63
2025-04-22 20:56:06.753591,141.614,141.63
2025-04-22 20:56:08.250598,141.615,141.63
2025-04-22 20:56:10.244670,141.614,141.63
2025-04-22 20:56:10.741850,141.614,141.631
2025-04-22 20:56:15.251106,141.615,141.631
2025-04-22 20:56:21.728206,141.614,141.631
2025-04-22 20:56:35.808765,141.616,141.631
2025-04-22 20:56:43.958923,141.625,141.64
2025-04-22 20:56:57.782281,141.624,141.639
2025-04-22 20:56:58.636061,141.625,141.64
2025-04-22 20:57:02.449517,141.624,141.639
2025-04-22 20:57:08.138453,141.625,141.64
2025-04-22 20:57:09.149925,141.624,141.639
2025-04-22 20:57:19.172780,141.625,141.64
2025-04-22 20:57:24.451326,141.624,141.641
2025-04-22 20:57:25.738682,141.627,141.642
2025-04-22 20:57:31.446313,141.627,141.644
2025-04-22 20:57:34.039274,141.612,141.628
2025-04-22 20:57:36.740044,141.615,141.63
2025-04-22 20:57:44.805359,141.614,141.629
2025-04-22 20:57:49.229644,141.614,141.631
2025-04-22 20:57:53.604078,141.616,141.631
2025-04-22 20:58:00.013446,141.615,141.63
2025-04-22 20:58:00.851812,141.605,141.622
2025-04-22 20:58:01.539419,141.605,141.621
2025-04-22 20:58:02.474073,141.605,141.622
2025-04-22 20:58:03.470971,141.605,141.621
2025-04-22 20:58:09.826665,141.605,141.626
2025-04-22 20:58:10.332823,141.605,141.627
2025-04-22 20:58:10.442818,141.605,141.626
2025-04-22 20:58:14.472893,141.605,141.627
2025-04-22 20:58:14.978640,141.605,141.625
2025-04-22 20:58:16.275222,141.604,141.627
2025-04-22 20:58:18.238926,141.604,141.626
2025-04-22 20:58:19.093657,141.604,141.627
