time,open,high,low,close,tick_volume,spread,real_volume,volume
2025.06.18 07:20,21764.58,21767.06,21759.02,21763.31,261.0,0,0,
2025.06.18 07:25,21763.31,21764.08,21760.03,21761.32,215.0,0,0,
2025.06.18 07:30,21761.53,21772.34,21760.82,21763.57,322.0,0,0,
2025.06.18 07:35,21763.02,21765.53,21756.02,21758.58,341.0,0,0,
2025.06.18 07:40,21758.54,21765.54,21758.29,21761.58,259.0,0,0,
2025.06.18 07:45,21761.27,21763.28,21754.82,21756.07,248.0,0,0,
2025.06.18 07:50,21755.56,21765.82,21755.02,21764.54,255.0,0,0,
2025.06.18 07:55,21764.82,21767.83,21761.78,21762.95,323.0,0,0,
2025.06.18 08:00,21762.81,21769.49,21757.2,21764.2,445.0,0,0,
2025.06.18 08:05,21764.24,21779.75,21762.2,21776.26,424.0,0,0,
2025.06.18 08:10,21776.26,21789.01,21773.71,21784.21,577.0,0,0,
2025.06.18 08:15,21784.22,21785.47,21772.25,21781.97,505.0,0,0,
2025.06.18 08:20,21781.99,21787.0,21777.5,21784.0,413.0,0,0,
2025.06.18 08:25,21784.25,21796.22,21780.96,21793.71,512.0,0,0,
2025.06.18 08:30,21793.49,21805.74,21786.01,21799.46,606.0,0,0,
2025.06.18 08:35,21799.49,21800.26,21781.74,21786.01,539.0,0,0,
2025.06.18 08:40,21786.45,21787.0,21776.97,21780.96,378.0,0,0,
2025.06.18 08:45,21781.01,21784.99,21769.97,21774.75,400.0,0,0,
2025.06.18 08:50,21774.71,21779.72,21771.45,21774.76,431.0,0,0,
2025.06.18 08:55,21774.71,21781.25,21774.45,21778.74,428.0,0,0,
2025.06.18 09:00,21778.7,21789.22,21773.72,21778.45,799.0,0,0,
2025.06.18 09:05,21778.7,21789.71,21777.97,21786.71,662.0,0,0,
2025.06.18 09:10,21786.51,21792.01,21780.2,21785.5,628.0,0,0,
2025.06.18 09:15,21785.2,21802.51,21785.2,21796.5,667.0,0,0,
2025.06.18 09:20,21796.75,21802.76,21784.99,21788.49,676.0,0,0,
2025.06.18 09:25,21787.96,21795.2,21782.46,21787.47,545.0,0,0,
2025.06.18 09:30,21787.76,21803.51,21787.76,21790.21,627.0,0,0,
2025.06.18 09:35,21789.47,21805.72,21789.47,21802.2,482.0,0,0,
2025.06.18 09:40,21802.97,21805.44,21797.47,21801.01,464.0,0,0,
2025.06.18 09:45,21801.7,21801.75,21794.25,21798.72,450.0,0,0,
2025.06.18 09:50,21798.5,21799.75,21772.76,21779.72,575.0,0,0,
2025.06.18 09:55,21779.46,21791.71,21774.95,21787.75,543.0,0,0,
2025.06.18 10:00,21788.75,21801.21,21783.2,21800.21,723.0,0,0,
2025.06.18 10:05,21800.24,21808.49,21798.0,21807.97,611.0,0,0,
2025.06.18 10:10,21808.24,21810.49,21794.47,21796.51,561.0,0,0,
2025.06.18 10:15,21796.75,21798.26,21790.45,21792.74,554.0,0,0,
2025.06.18 10:20,21792.21,21793.26,21781.7,21791.51,635.0,0,0,
2025.06.18 10:25,21790.72,21797.76,21789.46,21791.49,505.0,0,0,
2025.06.18 10:30,21791.47,21796.5,21789.99,21794.47,434.0,0,0,
2025.06.18 10:35,21793.97,21797.75,21791.95,21797.21,372.0,0,0,
2025.06.18 10:40,21797.51,21798.7,21790.26,21793.25,337.0,0,0,
2025.06.18 10:45,21793.71,21802.26,21792.51,21795.5,411.0,0,0,
2025.06.18 10:50,21795.5,21802.51,21795.24,21802.49,379.0,0,0,
2025.06.18 10:55,21802.72,21811.49,21801.0,21805.51,454.0,0,0,
2025.06.18 11:00,21805.19,21832.26,21805.19,21830.95,588.0,0,0,
2025.06.18 11:05,21830.46,21838.25,21819.2,21819.22,550.0,0,0,
2025.06.18 11:10,21819.25,21825.25,21816.24,21824.26,469.0,0,0,
2025.06.18 11:15,21824.01,21830.26,21823.7,21828.7,361.0,0,0,
2025.06.18 11:20,21828.5,21828.99,21818.96,21824.2,393.0,0,0,
2025.06.18 11:25,21823.95,21826.25,21819.21,21821.74,328.0,0,0,
2025.06.18 11:30,21821.21,21825.41,21807.21,21808.96,450.0,0,0,
2025.06.18 11:35,21808.96,21812.51,21803.97,21808.45,450.0,0,0,
2025.06.18 11:40,21808.49,21812.21,21805.46,21811.51,330.0,0,0,
2025.06.18 11:45,21811.45,21814.5,21807.21,21809.72,381.0,0,0,
2025.06.18 11:50,21809.22,21817.97,21807.26,21811.75,328.0,0,0,
2025.06.18 11:55,21811.75,21812.51,21804.65,21805.24,259.0,0,0,
2025.06.18 12:00,21804.96,21808.71,21795.45,21797.97,432.0,0,0,
2025.06.18 12:05,21798.24,21799.51,21792.72,21796.75,419.0,0,0,
2025.06.18 12:10,21796.5,21800.99,21785.5,21799.5,526.0,0,0,
2025.06.18 12:15,21799.21,21807.49,21799.2,21805.76,394.0,0,0,
2025.06.18 12:20,21805.76,21805.76,21766.47,21786.97,798.0,0,0,
2025.06.18 12:25,21787.01,21792.95,21779.45,21783.45,574.0,0,0,
2025.06.18 12:30,21783.45,21787.21,21766.95,21766.95,685.0,0,0,
2025.06.18 12:35,21766.75,21771.99,21763.24,21771.0,683.0,0,0,
2025.06.18 12:40,21770.74,21782.01,21764.2,21773.49,588.0,0,0,
2025.06.18 12:45,21773.47,21783.45,21765.72,21770.51,628.0,0,0,
2025.06.18 12:50,21770.74,21774.71,21742.22,21742.97,687.0,0,0,
2025.06.18 12:55,21742.96,21747.01,21729.72,21732.74,806.0,0,0,
2025.06.18 13:00,21732.71,21739.51,21729.7,21738.7,680.0,0,0,
2025.06.18 13:05,21738.49,21747.96,21733.96,21739.97,629.0,0,0,
2025.06.18 13:10,21740.2,21747.5,21728.72,21741.72,631.0,0,0,
2025.06.18 13:15,21742.0,21747.0,21735.21,21736.0,563.0,0,0,
2025.06.18 13:20,21735.51,21753.45,21734.74,21751.22,566.0,0,0,
2025.06.18 13:25,21751.21,21762.99,21748.47,21758.49,570.0,0,0,
2025.06.18 13:30,21758.5,21766.76,21756.25,21763.49,539.0,0,0,
2025.06.18 13:35,21763.21,21768.71,21752.51,21758.97,536.0,0,0,
2025.06.18 13:40,21758.97,21782.01,21758.95,21778.7,515.0,0,0,
2025.06.18 13:45,21778.26,21805.49,21777.46,21797.72,828.0,0,0,
2025.06.18 13:50,21798.49,21798.76,21788.2,21791.26,642.0,0,0,
2025.06.18 13:55,21789.24,21790.51,21777.5,21782.45,518.0,0,0,
2025.06.18 14:00,21782.5,21784.22,21771.49,21772.2,583.0,0,0,
2025.06.18 14:05,21771.96,21781.75,21769.71,21778.0,560.0,0,0,
2025.06.18 14:10,21777.7,21785.49,21776.46,21785.22,524.0,0,0,
2025.06.18 14:15,21785.26,21794.22,21773.75,21780.2,630.0,0,0,
2025.06.18 14:20,21780.47,21787.5,21772.97,21784.24,521.0,0,0,
2025.06.18 14:25,21784.7,21785.49,21769.01,21778.96,414.0,0,0,
2025.06.18 14:30,21779.0,21779.24,21767.7,21777.71,586.0,0,0,
2025.06.18 14:35,21777.7,21785.46,21755.51,21762.74,776.0,0,0,
2025.06.18 14:40,21762.26,21770.99,21761.01,21766.25,594.0,0,0,
2025.06.18 14:45,21766.51,21770.47,21758.95,21767.95,552.0,0,0,
2025.06.18 14:50,21768.5,21779.99,21763.45,21769.2,626.0,0,0,
2025.06.18 14:55,21768.72,21771.99,21761.24,21761.95,648.0,0,0,
2025.06.18 15:00,21762.75,21774.75,21758.96,21774.75,650.0,0,0,
2025.06.18 15:05,21775.0,21785.01,21772.7,21780.74,655.0,0,0,
2025.06.18 15:10,21780.76,21785.46,21772.22,21778.72,560.0,0,0,
2025.06.18 15:15,21778.46,21784.49,21772.47,21783.75,500.0,0,0,
2025.06.18 15:20,21783.7,21789.51,21781.96,21785.01,670.0,0,0,
2025.06.18 15:25,21779.5,21784.76,21768.2,21768.76,933.0,0,0,
2025.06.18 15:30,21769.22,21771.24,21703.2,21707.71,1987.0,0,0,
2025.06.18 15:35,21707.71,21741.47,21704.97,21738.25,1774.0,0,0,
2025.06.18 15:40,21738.51,21762.51,21734.51,21752.96,1639.0,0,0,
2025.06.18 15:45,21754.49,21780.76,21746.96,21778.2,1538.0,0,0,
2025.06.18 15:50,21778.51,21800.46,21773.46,21777.7,1637.0,0,0,
2025.06.18 15:55,21774.99,21789.99,21774.25,21777.51,1443.0,0,0,
2025.06.18 16:00,21777.22,21809.72,21756.46,21799.2,1734.0,0,0,
2025.06.18 16:05,21799.49,21815.01,21784.22,21799.95,1533.0,0,0,
2025.06.18 16:10,21799.76,21827.47,21794.7,21821.2,1469.0,0,0,
2025.06.18 16:15,21820.99,21838.7,21817.01,21829.24,1426.0,0,0,
2025.06.18 16:20,21828.97,21851.51,21828.21,21841.75,1504.0,0,0,
2025.06.18 16:25,21842.26,21855.72,21839.97,21848.2,1356.0,0,0,
2025.06.18 16:30,21848.22,21867.95,21842.21,21863.75,1360.0,0,0,
2025.06.18 16:35,21863.24,21870.75,21852.51,21864.5,1378.0,0,0,
2025.06.18 16:40,21864.76,21870.75,21840.49,21860.49,1458.0,0,0,
2025.06.18 16:45,21860.7,21867.51,21841.95,21850.99,1295.0,0,0,
2025.06.18 16:50,21850.51,21857.0,21834.22,21839.24,1260.0,0,0,
2025.06.18 16:55,21839.0,21855.01,21836.26,21853.7,1211.0,0,0,
2025.06.18 17:00,21853.74,21859.25,21845.71,21856.24,1209.0,0,0,
2025.06.18 17:05,21855.95,21856.96,21834.0,21834.74,1254.0,0,0,
2025.06.18 17:10,21834.76,21841.51,21829.7,21833.75,1148.0,0,0,
2025.06.18 17:15,21833.21,21839.99,21828.21,21829.45,1081.0,0,0,
2025.06.18 17:20,21829.47,21833.24,21822.22,21828.0,1056.0,0,0,
2025.06.18 17:25,21827.96,21836.25,21818.21,21825.46,1251.0,0,0,
2025.06.18 17:30,21825.99,21838.75,21820.02,21831.46,1128.0,0,0,
2025.06.18 17:35,21831.51,21839.01,21823.21,21837.99,1096.0,0,0,
2025.06.18 17:40,21837.49,21841.25,21813.25,21825.45,1310.0,0,0,
2025.06.18 17:45,21825.5,21836.24,21822.71,21832.25,1171.0,0,0,
2025.06.18 17:50,21832.51,21850.75,21828.7,21850.21,1235.0,0,0,
2025.06.18 17:55,21849.95,21852.26,21809.22,21813.5,1367.0,0,0,
2025.06.18 18:00,21813.2,21831.0,21797.51,21830.24,1447.0,0,0,
2025.06.18 18:05,21830.47,21839.51,21816.46,21835.71,1255.0,0,0,
2025.06.18 18:10,21834.7,21837.25,21825.0,21828.7,1083.0,0,0,
2025.06.18 18:15,21828.95,21832.25,21813.71,21816.75,1092.0,0,0,
2025.06.18 18:20,21816.7,21827.46,21814.99,21821.51,972.0,0,0,
2025.06.18 18:25,21821.21,21826.51,21799.01,21803.71,1129.0,0,0,
2025.06.18 18:30,21803.99,21818.69,21798.72,21815.2,1089.0,0,0,
2025.06.18 18:35,21815.22,21816.47,21803.99,21816.26,950.0,0,0,
2025.06.18 18:40,21816.51,21820.95,21809.99,21817.24,915.0,0,0,
2025.06.18 18:45,21817.21,21821.45,21803.49,21805.46,954.0,0,0,
2025.06.18 18:50,21805.47,21828.0,21803.19,21804.75,1110.0,0,0,
2025.06.18 18:55,21804.46,21815.51,21801.97,21802.45,1006.0,0,0,
2025.06.18 19:00,21802.95,21809.51,21791.46,21804.7,1049.0,0,0,
2025.06.18 19:05,21804.75,21807.01,21796.76,21806.22,937.0,0,0,
2025.06.18 19:10,21806.45,21813.24,21796.22,21803.74,1034.0,0,0,
2025.06.18 19:15,21804.0,21810.2,21794.72,21794.76,965.0,0,0,
2025.06.18 19:20,21794.99,21795.25,21764.99,21771.97,1276.0,0,0,
2025.06.18 19:25,21771.95,21774.21,21751.21,21752.0,1225.0,0,0,
2025.06.18 19:30,21752.25,21759.24,21716.72,21732.99,1610.0,0,0,
2025.06.18 19:35,21731.51,21754.51,21715.7,21753.46,1396.0,0,0,
2025.06.18 19:40,21753.5,21779.26,21749.45,21777.75,1321.0,0,0,
2025.06.18 19:45,21777.95,21798.95,21777.71,21788.71,1191.0,0,0,
2025.06.18 19:50,21788.7,21808.76,21782.2,21805.96,1161.0,0,0,
2025.06.18 19:55,21805.95,21814.26,21791.2,21795.95,699.0,0,0,
2025.06.18 20:00,21795.7,21849.82,21750.12,21752.08,1470.0,0,0,
2025.06.18 20:05,21750.61,21794.63,21745.57,21772.36,1727.0,0,0,
2025.06.18 20:10,21772.34,21791.32,21759.59,21786.86,1522.0,0,0,
2025.06.18 20:15,21787.09,21799.38,21774.07,21775.07,1431.0,0,0,
2025.06.18 20:20,21774.62,21780.84,21750.36,21767.59,1428.0,0,0,
2025.06.18 20:25,21767.58,21793.87,21764.08,21784.82,1433.0,0,0,
2025.06.18 20:30,21784.88,21827.32,21769.83,21822.11,1529.0,0,0,
2025.06.18 20:35,21822.33,21822.62,21767.34,21797.63,1719.0,0,0,
2025.06.18 20:40,21796.82,21836.84,21787.38,21821.63,1598.0,0,0,
2025.06.18 20:45,21821.86,21822.63,21783.08,21792.12,1580.0,0,0,
2025.06.18 20:50,21791.82,21793.08,21733.84,21752.61,1719.0,0,0,
2025.06.18 20:55,21752.86,21753.82,21665.87,21689.59,1983.0,0,0,
2025.06.18 21:00,21690.32,21734.33,21659.06,21729.88,1856.0,0,0,
