2025.07.18,20:50,23217.62,23218.13,23202.84,23205.13,714
2025.07.18,20:55,23205.33,23205.33,23197.07,23203.37,801
2025.07.18,21:00,23202.87,23208.58,23198.57,23199.07,846
2025.07.18,21:05,23199.13,23210.13,23198.84,23208.87,680
2025.07.18,21:10,23208.88,23212.34,23205.32,23209.86,734
2025.07.18,21:15,23210.07,23224.62,23209.57,23224.12,776
2025.07.18,21:20,23224.36,23229.84,23221.36,23221.37,842
2025.07.18,21:25,23221.11,23221.11,23208.82,23212.07,893
2025.07.18,21:30,23212.11,23214.63,23201.58,23204.88,851
2025.07.18,21:35,23204.83,23207.88,23200.12,23202.11,806
2025.07.18,21:40,23201.83,23210.34,23199.34,23208.83,805
2025.07.18,21:45,23208.87,23214.63,23205.62,23212.88,835
2025.07.18,21:50,23212.84,23226.88,23212.84,23223.83,1043
2025.07.18,21:55,23219.18,23227.11,23212.82,23225.36,1255
2025.07.21,00:00,23233.45,23233.45,23213.77,23213.81,547
2025.07.21,00:05,23213.79,23215.78,23207.20,23210.81,376
2025.07.21,00:10,23211.07,23217.54,23210.81,23214.81,310
2025.07.21,00:15,23215.29,23216.54,23203.69,23210.27,267
2025.07.21,00:20,23210.20,23218.71,23209.32,23218.31,339
2025.07.21,00:25,23218.03,23235.03,23217.58,23233.31,453
2025.07.21,00:30,23233.28,23236.28,23231.53,23232.32,332
2025.07.21,00:35,23232.29,23244.54,23230.27,23242.83,353
2025.07.21,00:40,23242.78,23243.54,23236.78,23239.81,248
2025.07.21,00:45,23239.77,23240.32,23236.07,23237.32,181
2025.07.21,00:50,23237.58,23243.31,23237.28,23242.58,203
2025.07.21,00:55,23242.58,23244.58,23241.81,23243.52,168
2025.07.21,01:00,23243.83,23247.33,23240.81,23243.53,237
2025.07.21,01:05,23243.83,23247.32,23242.96,23246.06,152
2025.07.21,01:10,23246.08,23252.08,23245.79,23249.08,263
2025.07.21,01:15,23249.29,23250.57,23243.65,23245.03,201
2025.07.21,01:20,23245.52,23247.83,23241.78,23243.58,205
2025.07.21,01:25,23243.29,23243.82,23236.56,23239.27,263
2025.07.21,01:30,23239.33,23242.83,23236.83,23242.52,212
2025.07.21,01:35,23242.21,23248.33,23241.32,23242.56,247
2025.07.21,01:40,23242.52,23246.02,23242.52,23244.53,146
2025.07.21,01:45,23244.58,23248.65,23244.06,23247.77,215
2025.07.21,01:50,23247.82,23257.69,23245.78,23254.53,268
2025.07.21,01:55,23254.81,23261.81,23253.33,23259.52,333
2025.07.21,02:00,23259.78,23262.27,23255.92,23260.54,390
